message|labeller_id|label
@HAECH4NN_ Era una chica de pelo largo color negro con un vestido blanco casual y zapatos negros, su nombre era Carla|14|non-racist
@VoxPeriodista @Cuchita20692492 Con Franco uno se llevaba el 90 % de lo q ganaba, con estos es al reves pagas un 90 y te quedas con un 10 solo para mantener politicos, vagos, inmigrantes ilegales y maleantes|14|racist
@Elisa77766894 @gonza_loc021 Esto define a la perfección las consecuencias de permitir la inmigración ilegal. Solo faltan en la imagen los menas los cuales llevan a cabo frecuentemente violaciones en manada (lo cual demuestra su mente enferma y degenerada)|14|racist
De toda Afganistán, solamente unas personas son musulmanes. De toda la gente musulmán, solamente algunas personas son islamistas. Entre islamistas, solamente algunos son terroristas|14|non-racist
Migrantes de Matamoros podrán cruzar a Estados Unidos|14|non-racist
@hermanntertsch Éste gobierno sectario, que oculta de donde son los delincuentes, o si es una mujer, o menas; sólo divulga delitos de hombres, o Españoles. A LA MIERDA ESTE GOBIERNO DE MAMARRACHOS.|14|racist
@UnLordDeLogrono Alguien a modificado esta imagen y en vez de heteros pone menas. No logro encontrarla, es muy buena.|14|unknown
@LaPiratadeVox A mi hijo le pasó eso y una paliza de menas. Metieron a uno en su grupo y se acabaron que los jodieran todos pero todos los días. Pon un morito delincuente en tu vida, hoy en día se defiende a esta escoria y a esas niñatas de mierda. Menuda educación, a los padres los multaba|14|racist
Así entran los inmigrantes ILEGALES por el norte del país... Minutos 27.37 a 29.38 del video. Descontroladamente invaden Chile a vista y paciencia de autoridades negligentes y delictuales por no cumolir el mandato de la ley...|14|racist
@ArquiDesign1 @norguya @javierlanari Los empresarios son malos, los pobres son buenos? La realidad es mas compleja. Al Capone era hijo de inmigrantes y pobres. No por eso diré que los inmigrantes o los pobres son delincuentes. Eso es infantil, es un cuento para gente boba. Espero podamos debatir con mas altura.|14|non-racist
Restricciones Semana Santa: cuándo empieza el cierre perimetral de las comunidades|14|non-racist
@raulpc Condeno siempre cualquier agresión. Pero si te preocupan las agresiones a ese colectivo en concreto con los menas marroquíes va a ser estupendo...ya sabes, es su cultura y sus costumbres y hay que respetarlas...|14|racist
@AsdeTrebolesB Los okupas son los protegidos del gobierno social-comunista, junto con ellos protege a menas, manteros, inmigrantes irregulares entre otros, el mundo al revés.|14|racist
@SandiaSmith2 Dice editar en Photoshop cuando en realidad lo hace en Picsart con ayuda de niños árabes sobre explotados #postefunado|14|unknown
Necesito unos lentes negros bien locochones|14|non-racist
Nuevamente los inmigrantes económicos ilegales entrando por Colchane y están desplazándose por Chile , aumentando los pobres y las tomas. Qué pasa con el control migratorio y el control militar en frontera norte? @sebastianpinera @RodrigoDelgadoM @PJudicialChile|14|racist
Más de 700 inmigrantes ilegales han asaltado nuestras fronteras en los últimos días. Continúa el efecto llamada del Gobierno y la consecuente avalancha migratoria que condena el futuro de nuestros barrios. ¡PAREMOS LA INVASIÓN!|14|racist
@EduardoChaperon Si si pero usted seguira votando PSOE Podemos que son los que le dan alas a los menas y toda esta gentuza. No ha aprendido de lo que les ha pasado. La proxima vez igual no tiene tanta suerte.|14|racist
@Juanmi_News Esta es la normalidad de esta gentuza, contratar sin papeles,explotarlos hasta la extenuación para luego abandonarlos frente a un hospital sin dar la cara. Luego hablan los del diccionario de los inmigrantes ilegales cuando lo ilegal es lo que hacen estos miserables empresarios.|14|non-racist
Recetas - Empanadas árabes #RecetasArgentina|14|non-racist
@alfonfrias Fascistas!!! Los menas no son delincuentes!!!!|14|non-racist
tribunal federal de #California bloqueó el intento de la #AdministraciónTrump de excluir a los #inmigrantes ilegales del conteo del censo de 2020 que se utiliza para repartir los asientos del Congreso.|14|non-racist
@Naturnalia @elisabeni @MOrtizFiscal @natalia_velilla Estábamos hablando del incumplimiento continuo de la Constitución por parte del Gobierno. Nadie odia a gays, mujeres y menas, eso es la propaganda progre cuando no se sabe qué decir. Nadie niega la violencia de género. Sois los progres los que negáis más tipos de violencia.|14|non-racist
Cuando estaba la #Derecha gobernando, había trabajo , venian latinos de todos los sitios , llegó la crisis y se fueron . Ahora gobierna la #IzquierdaMiserable no hay trabajo, vienen moros, musulmanes, marroquíes, menas, arabes, etc.. #VoxExtremaNecesidad #LibertadDeExpresion|14|racist
@kpitan_alphajor @BoyerticaESP @iiehsoll No es q este acostumbrado (q no es el caso) pero por logica si los de alli se dedican a la venta de droga sean gitanos o payos q también los hay, lo q menos van a querer es atraer a la policia con jaleos. Mientras a un yonki le da igual y es mas probable que intente hacerte algo|14|non-racist
Giannis Ougko Antetokounmpo nació el 6 de diciembre de 1994 en Atenas. Sus padres llegaron a Grecia como inmigrantes ilegales desde Nigeria y trabajaban como vendedores ambulantes o juntando naranjas en el campo.|14|non-racist
Si siendo autónomos nos quedamos con 540€ después de pagar todo impuestos, y los inmigrantes ilegales, menas, ocupas con su vivienda gratuita están felices. Yo soy veo a @vox_es única oposición y solucion.|14|racist
No son inmigrantes. Son delincuentes peligrosos que han entrado violentamente. Congreso, policía y ejército silbando como si no fuese con ellos. Piara.|14|racist
@marinaabbr @arcovi1 Eso os pasa por ser españoles si fuerais menas os darian una sustanciosa paguita y alojamiento en hotel de 5 estrellas|14|racist
@Clintjoselint ¿Y cuándo acogerá a los chilenos por falta de justicia? La araucania sufre terrorismo. Las ciudades invadidas por narcos y delincuentes. La zona rural invadida por estampida de inmigrantes con malos hábitos.|14|racist
"A salido ya la señora de Iglesias doña Irene Montero o alguna ""feminista"" de chiringuito condenado la violaciones que sufrió la chica retenida por una banda de inmigrantes??? O están demasiado ocupados mirando a otro lado porque los agresores son de fuera??"|14|racist
@patergongora @Jorgebuxade Que el Gobierno emplee parte del dinero que gasta en asesores o estúpidos estudios de g6 en comprar el asilo, que lo rehabilite y lo dediquen a españoles ceutíes con problema de vivienda. Los MENAS van a estar muy bien en uno de los muchos palacios de Mohamed VI.|14|racist
@srta_trenzitas_ @telecincoes Si,creo que las cárceles Españolas están que no dan a basto.Los centros de menas están dando algún problemilla..Ahora, el caso de este hombre es una maravilla.Todo mi respeto. Los autores no sé,son despreciables.Cadena perpétua|14|non-racist
@Santi_ABASCAL @elentirvigo El lider de la banda terrorista vox valora las acciones llevadas a cabo para acabar con el supuesto 'social-comunismo' existente y los nuevos atentados contra menas inmigrantes antifas demócratas...|14|unknown
@policiazaragoza Donde estabais ayer cuando no acudisteis a las llamadas a Pza. San Bruno ? A las 3:45 A.M y a las 5:30 aún no había venido nadie. Mientras los vecinos (varios llamaron) sin poder dormir. Os dan miedo los Gitanos o tienen que ser incidentes mas graves ?|14|racist
@aiiman320 @Maariollorente @luciareyeess @rachiit_ @leitellez Que va yo como vivo en Bélgica ahí los inmigrantes tienen más privilegios aún, nos dan una mansión y 17k/mes para los gastos de la gasolina del Ferrari y el porshe|14|non-racist
Mauritania 🇲🇷 ¡Mira que bien! Les dicen que monten un númerito y sin rechistar lo hacen para publicitarlo. Pues poca cosa, dado que de Nouadhibou han salido miles de inmigrantes ilegales. Esa Gendarmeria deberia ser más eficaz..|14|racist
@Gol_de_Iniesta @vox_es Pero esto lo dicen 2 personajes que llevan a sus hijos a buenos coles. Tienen mutua. Sacan el perrito por la urbanización donde 4 menas no acosan a su mujer mientras... Que fácil todo así. Que cara más dura.|14|racist
Nadie las llorará, pero aún no sabemos con qué serán reemplazadas en una web que necesita de la publicidad personalizada. ¿Qué pasará cuando mueran las cookies? Lo analizamos 👇|14|non-racist
@WillyTolerdoo Sí este Desgobierno PSOE/PODEMOS y los 17 Reinos de Taifas que forman España, están dilapidando nuestro dinero en Asesores, Enchufados, Sindicatos, Feministos, Menas, Mamandurrias, Chiringuitos, Embajadas Catalanas, Putas y Cocaína.....no quede dinero para Pensiones Dignas.|14|racist
@IreneMontero Sobre todo ahora, con ilegales, menas y podemitas sueltos.|14|racist
Lo primero, Ley de Prensa QUÉ, QUIEN, CÓMO, CUÁNDO, DÓNDE Cualquier noticia que no informe de ello, multa millonaria, y cierre de la empresa a la segunda. Lo segundo, Ley antiokupa. Lo tercero, expulsión de inmigrantes ilegales, sean MENAS o no. Eso para empezar.|14|racist
@Egon_Schmidlin De verdad vas a comparar ambas cosas? Por favor, no nos veamos la suerte entre gitanos, la mentada once no fue una junta piola, fue un hecho político buscando efectos políticos. Y lo saben|14|unknown
La derecha patriota de PPVOX vigila a los jóvenes pero no los barrios periféricos donde hay navajazos a diario. Ni a los MENAS que subsidian. Solo quedaba VOX....|14|racist
@EstrellaOnline No estoy de acuerdo con inmigración ilegal.El pueblo Norteaméricano que paga sus impuestos no debe ser castigado a cargar con inmigrantes ilegales y menos en Pandemia. Es una sinverguenzura exponer a niñez a esto. Luchen,trabajen en sus países.Trae + corrupción de la q ya existe|14|racist
...la Unión Europea usa como guardia pretoriana a los paises del este para impedir la llegada de inmigrantes musulmanes de medio oriente, Iraquies, Afganos, sirios, etc. cientos de miles retenidos contra su voluntad y sin asistencia legal!...|14|non-racist
@CarolinaLeitao Peñalolén se fue a la B. Según el último índice de prioridad social 2020 en la comuna aumentó la pobreza, la delincuencia y disminuyó la calidad de vida con respecto a años anteriores. Todo influenciado por el vandalismo e inmigrantes ilegales. Se viene feo el panorama.|14|racist
@Malaguita821 Porque no reducimos: -la cantidad de políticos y sus beneficios -chiringuitos políticos y de ideología de genero -todo tipo de paguitas y beneficios para inmigrantes ilegales y menas Con el dinero hagamos viviendas de interés social para los españoles y residentes legales!|14|racist
@mmlagoscc @jaimebellolio Marta, te propongo que ofrezcas tu jardín para que pongan carpas los inmigrantes ilegales , que hagan barricadas en tu esquina y por ultimo que te quemen tu casa para echarte de ahí. Cuando eso ocurra habla de DDHH . En todo caso nadie esta libre,me acordé de Lafourcade.|14|racist
@sextaNoticias No ponen Menas o inmigrantes marroquíes porque la Secta se queda sin subvención de Gobierno Saludos a @pablocasado_ por aliarse con los ultras de izquierda de Ceuta|14|racist
@tactcastblue Mientras juntan menas y LGBT en Barcelona y pasa lo que pasa. La idea de ser pro LGBT y pro musulmanes...no sé algo de ahí no casa bien|14|racist
"@EspaaUn84281982 @PODEMOS @PSOE @MasMadrid__ Es decir, cuando dices ""menas"" habláis de menores cierto? Inclueyendo de Marroquíes, Españoles, africanos, latinos, polacos, rumanos, en fin una mezcla de desadaptados.. Y que la policía en españa tiene huevo? La peor POLICÍA DEL MUNDO ES LA DE ESPAÑA no tienen huevos?"|14|racist
@lapelopony ….los asesinos son españoles payasa, no menas. Intentas ir de no homófoba y lo cambias por racista, payasa.|14|non-racist
@melnicksergio Crisis fronteriza de inmigrantes ilegales entre ellos (narcos, delicuentes y violadores). Crisis de Energía y aumento de precios de combustibles. Aumento de la inflación.|14|racist
Mataran mujeres niños y músicos y la culpa la tendremos nosotros, y si los menas acuchillar a la gente y le roban el móvil es Xq no los tratamos como hijos, y si los ocupas destrozan viviendas es Xq no le respetamos su derecho a la vivienda, yo me siento tan culpable q me ahorco|14|racist
Maricooooo los gitanos rumanos usan tumpa tumpa. Que locooooo.|14|unknown
Se mantienen con pagas a menas y magrebíes con todo tipo de ayudas, sin aportar prácticamente nada. Mientras familias españolas en las colas del hambre. No me cabe en la cabeza.|14|racist
@GonzaloParoy @MikaFlorian7 @Ulises08a @Vero_Mendoza_F Partido nacionalsocialista obrero creo que son viajeros del tiempo y no ellos no separaban la clase social de las razas, ellos creían en la separación de los inmigrantes del pueblo alemán, ya sean judíos, gitanos, latinos, negros y después de eso la igualdad de clases|14|non-racist
@AngelSa46871352 @Jorgebuxade Mete en tu casa a los menas y a los inmigrantes ilegales. Y los tutelas.|14|racist
Inmigrantes ilegales a los que Biden probablemente va a concederle la ciudadanía. Osea que el criminal apestoso que cruzó la frontera vota en elecciones federales antes que cualquier persona en un territorio.|14|racist
@nachoalvarez_ @PabloEchenique Por culpa de Podemos una persona con 61 años sin trabajo y 47 años cotizados rebajan tu pensión un 24% y, si falleces, a tu viuda le rebajan otro 48% . Hay que dar 10.000 EUR mensuales a los Menas a costa de los españoles|14|racist
@Natalie__Lis Kieren captar la atención con esta noticia, en mi opinión falsa para que no se hable de la violación grupal por inmigrantes en Zaragoza a la chica que estuvo días retenida y a la que hicieron más de una decena de vídeos sobre la violación. Eso no interesa|14|racist
@ddeschouw Ahi, mostrando todas las cartas. Ya no son los MENAS que delinquen, ya molestan todos en general, incluso los que emprenden y generan riqueza, más que muchos chupopteros españoles y muy españoles|14|non-racist
@Tazmaniamen2 @israeldej94 @EduardoFRub No eres agricultor. Trabajo duro desde los 17 años (en hostelería). En el campo curran muchísimos inmigrantes. Un mena es un inmigrante, la mayoría de inmigrantes no son Menas, me parece absurdo tener que enseñarte estas obviedades.|14|non-racist
@GuerreraJca Alguien podría publicar las fotos de las MILLONARIAS PROPIEDADES de varios Comunistas como HERTZ, MEO, JADUE , suma y sigue para que los INMIGRANTES ILEGALES sepan DONDE ir a DORMIR|14|racist
@19fender84 Esa exactamente es también mi teoria. Los Estados Unidos es un país al que le combiene tener inmigrantes ilegales. Se hacen los que no saben nada y los dejan trabajar (producir riqueza para su país), los dejan pagar impuestos; pero no les dan los beneficios que tienen los legales|14|non-racist
"@Lucha_Arcoiris @climentpepa @antonioabadg Aparte, la mayoría de agresiones a homosexuales en España son cometidas por inmigrantes ilegales de religiones o culturas extremistas que buscan ""reeducar"" a los lgbjkkvvs"|14|racist
@ciborgxx Y muchos hijos d estos inmigrantes nacidos en Catalunya durante la transición y q vivian en barrios mayoritariamente d inmigrantes prácticamente no oyeron el catalán hasta la adolescencia cuando se convirtió en lengua vehicular en las escuelas. Así el catalán se convirtió en...|14|non-racist
@elmundoes Los chavales de Eslovenia jugando a cartas echándose unos cubatas después del partido es un escándalo pero que miles de marroquíes subvencionados con dinero público se dediquen a violar dar palizas y vender grifa desde los centros de menas nos la pone dura|14|racist
LACULPA ES DL GOBIERNO POR PERMITIR QVENGAN Y NO REPATRIARLOS A SUSPAISES DORIGEN.¡YA BASTA D MANTENER A INMIGRANTES ILEGALES,QLOS MANTENGAN SUSGOBIERNOS Y NO NOSOTROS! -La inmigración ilegal alcanza ya a Baleares: 7 pateras y 121 personas llegan en un día|14|racist
@emperatriz8389 @carmenle169 @euge2145 @onu Si .pero la Rusk o como se llame.dijo en entrevista de TV que Chile era un experimento y nadie dijo ni pío. O no se le creyó o somos tontos al cubo. Y así se les dejó hacer. Traer inmigrantes ilegales y transformar este bello país en algo sucio y perverso. No hay respeto .|14|racist
@tecn_preocupado No sé si la chica lo sabía pero está claro que están buscando otras temáticas para mantener este estado ILEGAL... y ese evento era para eso, al igual que los menas destrozando madrid / bcn... parece que el circovid no dá más de sí...|14|racist
@rimbaudarth Claro, éste gobierno ha mejorado la vida a muchas mujeres: Las familiares de Políticos y Cargos colocadas en la administración, chiringuitos d VG y LGTBI, ONGS d acogida de MENAS...etc. Las feministas, okupas y malandras, estómagos agradecidos por una paguita a cambio del voto.|14|racist
#CuatroAlDía23A Barcelona.... Menas Narcopisos Chinches Robos Violaciones Etc etc... Que bonito les esta quedando a los indepes y sus ganas de echar en cara la situación al estado...nfn poderes sorosianos....|14|racist
@SpainCapitaBall @gmaemejota Ellos quieren menas, vilaciones, robos... Lo de vivir sin delinquencia es cosa de la extrema derecha y de franco|14|racist
@eldiarioes También eran falsos los 4700€ de los menas y toda la escoria que proclaman y gracias a esa escoria avalada por la justicia, se está linchando a homosexuales y autistas se está acuchillado a inmigrantes en colas del hambre, etc., etc., etc.|14|non-racist
@Agenda2030_ @TruthSeeker5070 P...enferma mental. No tendra la suerte de que la pillen una manada de menas y se lo expliquen.|14|racist
@Eirini_ESP No tú no eres racista eres ordenada Los negros en África los chinos en China los rumanos en su país jjjj|14|racist
Edificio ocupado en plena calle Feria por inmigrantes rumanos, enganches de luz, obras ilegales en el inmueble, ruidos, molestias a todo el vecindario, pintadas, suciedad, y hasta agujeros en pleno acerado... Todo un símbolo de la Sevilla maltratada por el PSOE y @_JuanEspadas.|14|racist
@blessk @OOCprogresismo A los progres de españistan le decis que fueron inmigrantes marroquíes los que mataron al gay y salen con xenofobia, pero iglesia occidental mala mientras los musulmanes se los comen crudos.|14|racist
@OpinadorProfes4 @CapitanBitcoin Pero es preferible acoger a personas que huyen despavoridos de un conflicto y no mantener a todos los marroquíes que la mayoría vienen por las ayudas y a vivir y los menas riéndose de los españoles y manteniendoles Que los mantenga su gobierno o el rey de Marruecos....|14|racist
🔴 Los traficantes vuelven a anunciar sus servicios en redes sociales para llevar inmigrantes ilegales a Austria, esta vez por 6000 euros cada uno y otro anuncia sus servicios de Turquía a Grecia por 2000 euros. Huyen de la guerra y tal ..|14|racist
El Senado apoyando que ilegales puedan permanecer en Chile #inmigrantes|14|racist
😡🤮¡CIUDAD SIN LEY!😡🤮 #INMIGRANTES AGREDEN y le ROBAN la moto a un repartidor de Glovo en #Barcelona Apóyanos para hacer más vídeos SUSCRIBIÉNDOTE AL CANAL: Ver vídeo aquí: 👇👇👇|14|racist
#laventanaindiscreta #Exclusiva Ojo @policia En los puestos de Cofradía Pescadores del Puerto de la Cruz los MENAS o exmenas de la Consejera @noepmp ocupan esta área sin q los vecinos puedan acceder a comprar pescado pq los ilegales cuentan su dinerito ganado como manteros!|14|racist
@ElTurco85571103 Pero tienen una fuerte cohesión interna bajo cosas en común, algo así como USA d elos inmigrantes europeos o Siria antes de la guerra|14|non-racist
@AndaluciaVox Los MENAS para los progres!! Que los metan en su casa y los mantengan con su dinero|14|racist
"@populares @HerreraenCOPE Invasión, delincuencia, CIEs atestados y mantenimiento de MENAS. ""ejemplo de convivencia y de orgullo"" dice este gilipollas.."|14|racist
España comienza a devolver a MENAS desde aceita a Marruecos, su país y donde viven sus padres. Podemos, ONGs y Defensor del Pueblo se oponen. Que se los lleven y se hagan responsables de educación y manutención. Todos@viven en cómodos chalets y son ricos. #DemagogiaMiserable|14|racist
@MazinSra Antes de ser bandas de magrebíes eran Menas como los de Ceuta.|14|unknown
@AslaanLM @babyguana Creo que no dejan a los Latinos por tema de entrega de premios|14|unknown
@EufrinaMaria @AneIrazabal @eitbAlbisteak @Nortexpres @euskalnewsmedia Si señora, eran españoles, nunca lo negaré, pero porque os centrais en esa manada cuando ha habido cientos después de Rumanos, Senegaleses, Africanos, Magrebíes sobre todo... etc😉😉|14|racist
@elespanolcom buena foto , se puede ver lo que las tele pocilgas pixela, inmigrantes ilegales y Menas , la basura del estercolero multicultural que nos traen los comunistas anarquistas a España para corromper nuestro sistema social con esta basura humana.|14|racist
“¡#FueraNicole!” y “¡#RenunciaMalliotakis!”, es el clamor general del grupo de #trabajadores #inmigrantes de #StatenIsland @LaColmenaNYC hacia la #congresista de la ciudad de #NuevaYork, Nicole Malliotakis|14|non-racist
Cuatro Menas con antecedentes agreden a un menor con botellas y cristales rotos! Los mantenemos mientras aumentan las colas del hambre y nuestros jóvenes no tienen trabajo ni ayuda! A su país con sus familias y si no tienen recursos que acudan a Mohamed VI que vive en el derroche|14|racist
Y mientras vas haciendo todas esas matriadas, que hacéis con el dinero de los andaluces? No he visto que hayas recogido a menas, para que vivan de tu sueldo. Si he visto, crear sueldos con nuestro dinero, para que viváis vosotros, vosotros y vosotras. La pelu, ya está pasada🇪🇦⚔️|14|non-racist
Que diríais a un/a joven NO BLANCO que en un mitin gritase el enemigo son los cristianos? Porque cuando dicen que son los MENAS o los negros o los latinos, bien que os cayais. Pues eso. A por los judios, negros, gitanos, moros y latinos, eso sí por España y por Europa. Venga va!|14|non-racist
@marcvidal Ayer en Diagonal con Rambla Poblenou 3 menas retenidos por la G.U.Intentaron robarle el bolso a una Sra.mayor.Los agentes insistían en que denunciara porque habían robado a 4 señoras haciendo daño.Lo penoso es que hoy ya estarán en la calle haciendo maldades de nuevo.|14|racist
Con estos horarios menas ganas de vivir dan|14|non-racist
Nos hemos convertido en el centro de #inmigrantes de Europa. El estercolero. #StopInmigracionIlegal #RefugeesNotWelcome #StopIslam #MenasNo|14|racist
@la_patilla: EEUU renovó política que permite la expulsión de inmigrantes ilegales por temor al Covid-19|14|non-racist
"@darcyquinnr Darcy, pregúntenle a los españoles cómo les ha ido con los musulmanes o con los ""MENAS"" (Menores extranjeros no acompañados). La solidaridad del colombiano tiene a todo el país tomado por la ""inseguridad"" y otros problemas sociales. Hablen con la gente afuera en la calle."|14|unknown
@paulanarvaezo Cambiará ley de control migratorio siguiendo los planes de @ONU_es y organizaciones defensores de inmigrantes económicos ilegales!! Pésimo !!|14|unknown
"""Es que los inmigrantes magrebíes y marroquíes son muy homófobos"" Y tú que eres Jose Luis? A parte de gilipollas."|14|non-racist
Anda, los niños de Teresa Rodriguez... #MENA #inmigrantes #Violencia #inseguridad #menas|14|racist
Yo estoy con Vox!! Pena en sus países y los ilegales deportados #VoxExtremaNecesidad VOX pide la expulsión de los cinco magrebíes que agredieron a una pareja: «Que cumplan pena en sus países»|14|racist
"@etoledog A ésta le pagan desde afuera como a doña Bachelet, q tapizo las calles de palomas su segundo Desgobierno y luego nos Tapizo de Inmigrantes,imagínense ""esta""q ya hecho mano a una ""caja Chica"" Ahora va por la caja Grande la muy sinvergüenza y lo hace desde ""El Mercurio""..le creen?"|14|unknown
@karina_ol @IraciHassler @YasnaTapiaC @rosarioxstgo Hacinamiento Abandono Desidia Delincuencia Inmigrantes sin ningún respeto por el patrimonio cultural ni arquitectónico Pobreza encubierta Inmobiliarias que borran el patrimonio y construyen sin ningún tipo de regulación Barrios Yungay y Brasil desprotegidos|14|unknown
@electo_mania @zaragocista7 Bueno, sí, lo es. Hay componentes culturales y de valores que influyen: homofobia, desprecio a la mujer y sus derechos y libertades, bandas latinas, MENAS, etc.|14|racist
El socialcomunismo de @jasantano y @davidsotrod se ha cargado Irun. La inseguridad es total. Molestias, okupas, robos, agresiones, navajazos. En Urdanibia a partir de determinadas horas no impera la ley. MENAS se dedican a robar navaja en mano. Hoy a uno de ellos le ha salido mal|14|racist
La hipocresía del feminismo de moda. #feminismo #FEMINAZI #doblemoral #hipocresía|14|non-racist
@Mc_V_Iberica_I @CarmenRevista @monasterioR 👍👍👍 #RecuperemosCataluna #LevantandoEspaña 🇪🇸|14|racist
@VOX_AytoMadrid @Ortega_Smith Los menas tienen que ser devueltos a sus países. Son responsabilidad de sus familias y del gobierno de sus países, NO de los españoles. Los españoles no estamos para mantener a los hijos de los marroquíes. Fuera pagas y subvenciones e imposibilidad de volver a España nunca más.|14|racist
Esto merece ser denunciado y que tenga más cobertura. Una vergüenza #sosracismo|14|non-racist
@ATherevenant @Bcnfemina @rsinmas @chispayepi Hombre.... no hace falta ser catedrático para saber si son menas. Yo los que vienen a trabajar y adaptarse: bienvenidos. Los q vienen a no dar palo al agua y luego delinquir con violencia: por donde han venido. Y no, eso no es racismo. Ya está bien!|14|racist
@janogarcia_ @hermanntertsch Centro de MENAS en mi ciudad: Llamada falsa a la ambulancia, tocamientos a la sanitaria, robo de material y pedradas contra el vehículo. No es noticia.|14|racist
Otro ayuntamiento del PP Andaluz congela todos sus impuestos y tasas para 2021|14|non-racist
Y eso le va a caer super simpático a nuestro vecino y principal socio del norte. ASNO, digo, AMLO sí sabe de política y se junta con los buenos. Y luego les va a mendigar ayuda a Biden (vacunas, trabajo para inmigrantes, etc.) Es un genio el viejito pendejo...|14|non-racist
@danieljadue Y seguramente los militantes de tu partido yv los inmigrantes ilegales tendrán prioridad por sobre la gente trabajadora ,,,|14|racist
@Dom2nuS @DrRightMB Los inmigrantes son una invasión, en su gran mayoría una sarta de ilegales con problemas con la Ley|14|racist
@ivannadie @Gargoris1 @iescolar Te basas en la experiència de como dejan los pisos los inmigrantes, o como dejan de pagar, o como se meten 10 en el piso, o como gritan y molestan a vecinos, etc etc|14|racist
Dos hombres detenidos en Almería acusados de violar a la pasajera de un taxi|14|non-racist
En mi pueblo 50 menas durmiendo en la calle acosando a mujeres y niñas. Mientras la guardia civil se preocupa mas de despachar a los chavales para casa por el toque de queda que de resolver el verdadero problema|14|racist
@zascho3 @Tron_1971 @AXELKAISER Pégate una vuelta a Chile para que veas como Bachelet nos lleno de inmigrantes delincuentes y pobres, calles llenas y no tienen ni para mascarilla ni alcohol..sistema Metro lleno..como pueden hacer esas comparaciones 🥱|14|racist
Los de la@paliza en Vascongadas, son los pagapensiones, Menas y los@del charco !! Mano dura o nada. #El cabròn colombiano que en el metro dejó ciego de un ojo a un hombre, tenía òrden de expulsiòn Que hacía aquí! EXPULSIÓN Yaaaa @sonsolesonega|14|racist
No saldrá @IreneMontero ni ningún politicucho, no interesa no pueden los cuervos sacar nada como sacaron de Samuel, los agresores son #inmigrantes, solo habrá silencio por un joven español que ha recibido una paliza por unos cobardes hasta dejar lo en coma|14|racist
Yo pido que mis impuestos sirvan para pagar la pensión de nuestros mayores, no la paguita de los inmigrantes ilegales o refugiados que ni han hecho, ni harán nada por España. Cuidemos de nuestros mayores, cuidemos de aquellos que levantaron un país con sudor, sangre y lágrimas.|14|racist
@thecliniccl Seguramente bassa llamaría a Diego Ancalao y tendremos un buen presidente diría bassa que gobernaría con los delincuentes y Narcotráficantes, finalmente deja de llamarse chile. posiblemente con la crisis de inmigrantes que tenemos actualmente se llamaría CHILEZUELA.|14|racist
Cierra en Canarias el restaurante que dejaba menús para personas necesitadas! Cierran quienes fueron solidaridarios cuando pudieron y como ellos, muchos negocios quiebran! Y mientras trabajadores se arruinan, el gobierno da 23 millones de euros a las CCAA para mantener a Menas!|14|racist
@PabloEchenique Comunistas vais a condenar la paliza de vuestros menas en Cuéllar o en cabo de palos?|14|racist
@cuatroaldia Tenéis que distorsionar más la imagen de los 15 MENAS que agredieron a esos Jóvenes. Se nota que son la típica manada de magrebíes que tanto defendeis. Y venga a traer más .|14|racist
Q vergüenza 🙈 y q injusticia como bien dice #Berrios cuando son europeos los llaman extranjeros pero cuando son vecinos sudacas (al igual q nosotros) los llamamos inmigrantes y aún más despectivos en algunos noticieros inminentes Ilegales #PautaLibre @pautalibrelared|14|non-racist
@AjTorredembarra @mossos Qué tontería. La inseguridad que se vive en el pueblo nunca se habia vivido antes. Esto no tiene nada que ver con racismo, sino con autodefensa. Los MENAS han provocado esto, no nosotros|14|racist
@Don_Richal Socialismo, separatismo, globalismo, invasión inmigrantes ilegales, etc.|14|unknown
@davidcdaulon @EnojadaTipita No doy de La Cámpora pero mientras vos te clavaste 3 pajar mirando enanos negros bien dotados la gente de esa agrupación ayuda en los barrios, por ejemplo con los merenderos, q sigas bien|14|racist
Lis españoles también llegaron en patera a American y así invadían nuestros barrios y se enriquecieron con nuestro oro, violaban a nuestras mujeres y sometían a los vecinos a sus leyes estos inmigrantes ilegales llegan a joder todo!!|14|unknown
@stanciencio @CNCOmusic JAJAJAJAJA las Inmigrantes ilegales BAILEMOS UN REGGAETÓN LENTO #KCAMexico #CNCO #CNCOwners|14|unknown
@AntonioMaestre Maestreeee, Javier Ruiz sabía que las agresiones homófogas en Cataluña eran magrebies y que los asesinos de Samuel son latinos. No quiere reconocerlo y da un discurso tipo Perro Sánchez. Francia, Bélgica y EEUU aconseja no viajar a bcn por robos con violencia de los menas.|14|racist
@rimbaudarth Exactamente el mismo discurso que podría aplicarse a los inmigrantes, a los menas, a las feministas, a los comunistas... Nos representa a bastantes.|14|racist
Increíble los españoles ya no tenemos ni derecho a estar en la calle. Todo lleno de panchitos, menas e inmigrantes por todos lados. Donde está la tranquilidad que tanto se valora? No tenemos derecho a existir en nuestros espacios dentro de nuestro país. Una vergüenza. Xd|14|racist
@Mr_Jones_k No se, alguna prueba tendrán si lo han detenido. Lo curioso es que cuando son nazis sí se remarca su nazismo y españolidad. Cuando inmigrantes o progres cometen delitos, se oculta.|14|unknown
Solo ver esto debería darle arrechera a todos los Españoles. Ya que todos tienen abuelas y todos vamos a ser viejos algún día. Es hora de sacar a los menas de la vagancia y ponerlos a trabajar y punto. El socialismo mata todo lo bueno.|14|racist
