|text|target
1009|@PabloRubiok7 Abajo endeble. El medio mucho toqueteo hasta 3/4 . Arriba Palacios no gano un mano a mano. Un equipo previsible. Sin desequilibrio individual. Sin lastimar. Hay que darle mucho apoyo...Panchito. castro. Macari. Sordo.|0
1010|Trote en el parque y panchito me parece un planazo|0
1011|"@OVanidad @igalvar71 Sí, totalmente condenable la actitud de llevar una inmigrante para babosearla todos los programas.
Si quiere salir con ella, que la invite. Pero que no se haga el Macho Man usando a la audiencia de testigo. Está grande ya.
¿Cómo anoche estuvo tranquilito hablando de los payasos?"|0
1012|Tráfico pesado en Salvador Nava carriles centrales en dirección a glorieta por choque vehicular. Va pa largo. Busque vías alternas.|0
1013|"“Fratelli Tutti es un llamado al amor, a ampliar este amor a otros, al inmigrante de un país vecino, a los que Francisco llama los forasteros existenciales. También a las personas discapacitadas, para dos otro ej. Es un llamado a la universalidad del amor""
https://t.co/0VeN7sVNM3"|0
1014|@24HorasTVN Inmigrante de calidad cuando le entregaran las llaves de la ciudad 🙄|0
1015|"@BaulGR_62 @marc_poblenou @roca_emili @neustomas @eldiarioes Aunque no cambies de país, si dejas atrás tu vida para empezar en otro lado, eres inmigrante.
Mira la RAE."|0
1016|Unas ganas de un panchito|0
1017|@LigARGcha Si a la libergadores del año que viene ya clasificamos, vamos a ganar la sudaca y apostamos todo a la copa 2022(?)|0
1018|@BumperCrop1 La mayor economía europea, no gastan un mango en ejercito, mano de obra inmigrante barata, parque industrial y tecnológico de punta, una nación culta y con excelentes valores, así cualquiera es un exitoso gobernante. Manden a Merkel a latam, le meten un golpe de estado al año|0
1019|que crea esta figura dramatizada: el burgués-bohemio, el biempensante. El progre. Hijo de los niños de papá de Mayo del 68. Primera pseudo-revolución sin obreros, ni pobres, ni muertos. Estos son los que hoy idolatran a sus nuevos mártires en el inmigrante, desprovistos...|0
1020|@rmentalities puto inmigrante de mierda pensaba que nos apoyábamos entre nosotros|0
1021|@LigARGcha Tiene que hacer como rasin e intentar clasificar a la sudaca 2021(?)|0
1022|@sebasneman Se tiene que ir antes de que nos haga quedar afuera de la sudaca|0
1023|@Miriam_Junne @MMFlint El contexto de la inmigrante de Padres de India 🇮🇳 y Jamaica 🇯🇲 de color es lo que representa para @MMFlint no es romántico es factual, No todo es bonito pero lo que es bonito lo es- 🤷🏻‍♀️ Y es menos pioR que TruN|0
1024|@LaErwineta @SANGREXENEIZE 2010/2011= la sudaca nada mas, despues de esa volvio a su estado habitual y se hacia los goles el solo|0
1025|@frangaray Superfluos como vos, no durarían un mes viviendo lo que vive un inmigrante. Pero que podemos esperar, esto ya es un típico pensamiento de toda una manada de funcionarios sobalevas, incapaces e ineptos.|0
1026|@1979_isma @LettySalamanca @abc_es @jansorena Checalo?  Eso que es?  Yo creo que tú no sabes lo que sígnifica  mosqueado. Jajaja. Que cosa mas extraña de individuo. Adiós panchito|0
1027|"@RevistaSemana @PachoSantosC Panchito de verdad es muy bruto. ""Estoy seguro de que no tiene pruebas"" es una frase que sólo diría alguien que sí hizo aquello de lo que lo acusan."|0
1028|@don_maldicion @AntiHeroe2000 @edm1993 @DiarioOle No hay partidos jodidos , con el nivel del futbol sudaca solo 2 brasileros y 2 argentinos que son River y boca tienen chances de ganarla .|0
1029|“Nos convertimos en tapete, nos erigimos en muro anti-inmigrante, nos volvimos los policías del populismo racista. Ahora toca dejar de serlo. Ahora corresponde a AMLO entenderlo”, escribe Denise Dresser https://t.co/XQF7esI0W9|0
1030|pq le tienen ganas si tiene una pinta de xenofobica que dice sudaca https://t.co/z8qrp4PFdf|0
1031|@Jou_Kaiser @maquito1966 Las patitas un saco de jaivas =( soy inmigrante en Noruega y jamas he exigido algo solo he trabajado y pagado mis impuestos 🇨🇱😍🇳🇴🇨🇱|0
1032|He estado triste todo el día y lo único que me alegró fue panchito cuando vino a mi cuarto y se subió a mi cama|0
1033|@ByronSabioHN 5 millones una estufa jajajaja negro de mierda como te odio hdp|0
1034|netflix españa tiene oceans 8? !!! NO MEREZCO o sea no se imaginan la cantidad de virus que le entran a mi pc porque  yo /necesito/ ver esa película todos los días y claro la veo en pelis panchito . com|0
1035|@DavidRivaderoo Y es que todos los días son una mierda, pq el mundo que nos rodea es una mierda, pero si vos no le pones onda, nadie le va a poner onda por vos negro de mierda we ♡|0
1036|@bru_chbarcelona @MohamedElAmrani Obviamente que la renovación tiene un coste, pero aquí se está criticando el hecho de que un inmigrante pague por un cita que es totalmente gratuita.|0
1037|@PAPASARRUGAS @Quebrinca @infiltradoxxx Para ir terminando con este hilo. Es peligroso generalizar a los inmigrantes con delincuentes. Se fomenta el odio y algún descerebrado puede dar una paliza a cualquier chico negro pero 100% canario por confundirlo con un inmigrante.|0
1038|@Tercio_t5 Lo vuestro es enfermizo, vais contra cualquier cosa que va a favor de los ciudadanos, preferís más que se forren los fondos buitres (los inmigrantes y extranjeros que os sacan los ojos en los alquileres), odiáis solo al inmigrante pobre, vais contra España y luego mucha bandera.|0
1039|@OrgasmicaLa La elección de la embajadora del inmigrante el año pasado,mi pareja fue mi novio y el que dirigió el baile fue 1de mis mejores amigos. Tan mágico que la musica era parte del fondo,bailabamos para nstrs y al final el grito de mis amigos en la hinchada. Todo fue musica ❤😭|0
1040|@esesauron @ANPNL05 me lo paso mi primo que esta en España es inmigrante desde el 2017 pero mi cell tiene poca capacidad de memoria no pude abrir el link y solo pude descargar el video a la compu|0
1041|@GiardinelliC Yo estaría yendo a la fiesta del Inmigrante.... Pero bs as es aseeeee!|0
1042|Aguante al fútbol sudaca, la música del Sur del continente y vos cuando sonreís. https://t.co/Duawed52pX|0
1043|cada vez que un sudaca pierde su acento en espaya una parte de mi muere T.T|0
1044|@iStar57_ Es un inmigrante suizo. Si fuera marroquí se liaba.|0
1045|Bueno al menos el tipo trabaja como cualquier inmigrante dignamente, los enchufados no trabajan de delivery.  Abogado del diablo|0
1046|Mi círculo social es tan diverso que ya a veces se me sale el “cómo así” sudaca, un “está bien botana” tampiqueño, gritos con acento tabasqueño y pregunto con tono norteño. 😂😂|0
1047|@djutsinus @Juliococo @JoeBiden Vaya a descansar, repase el español y organice sus ideas. Luego, viene y decide si va a responder en español o en inglés: Cualquier inmigrante, (q nunca tuvo nacionalidad venezolana, pero hizo vida allí )entendería lo que yo hice y quise decir, lamento q sus neuronas no le den.|0
1048|¿Sabía ud que el abuelo de Donald Trump fue un inmigrante europeo que llegó a buscar suerte al nuevo mundo? Si. Donald Trump. El mismo que quería levantar un muro para evitar la entrada a los inmigrantes mexicanos.|0
1049|A parte de la risa que provoca. El punto es que este es el plan. Busca un nuevo sujeto revolucionario, y es aquí donde se gesta el marxismo Cultural, y este sujeto revolucionario ellos lo encuentran en el inmigrante, drogadictos, prostitutas e incluso en enfermos mentales. 🤷‍♂️🤷‍♂️🤷‍♂️ https://t.co/M5ihpL8QLX|0
1050|@_PabloFdez_ Las mentiras es del medio q se valen las derechas para manipular a la clase trabajadora q busca a quién culpar de sus desgracias y les es más fácil culpar al inmigrante, al rojo bolivariano q pararse a pensar a quién beneficia q ellos sean esclavos.|0
1051|@rubenoszki @UberEats Welcome to the real life Mother foka, ahora disfruta la vida de inmigrante y partete ese culo, 19 años viviendo en Polonia y eres chavista? Hay que tener cara pana. Ahora a pedalear que jode y señores ahora en Polonia es posible que un chavista te entregue comida|0
1052|"@ContraPoder30 Sinceramente en este momento no ayudan los buenistas, no es momento ""correcion politica"", es momento de la verdad. Trump no hizo nada tóxico contra ningún inmigrante, eso fue una distorsión de los medios de comunicación. Lo siento amo esta señora, pero es tiempo de no ser tibios."|0
1053|Venezolanos q viven en los EEUU les recuerdo q actualmente el Presidenten es Trump les guste o no respeten ese pais no es Vzla el q se va de jeta con ofensas y amenazas puede terminar muy mal. Asi se crean la gran verga uds no nacieron alla y son vistos como cualquier inmigrante|0
1054|@Panik81 3. LOS INMIGRANTES vienen a quitarnos el trabajo. La gente tiene metido eso en la cabeza, que si dice vox que los inmigrantes no los quieren, lo votan porque creen que es asi, que el inmigrante viene a quitarnos el trabajo y vox los va a echar a patadas 🤦|0
1055|@Benja55004807 @LaMediaInglesa Yo también soy sudaca y aunque las eliminatorias me encantan, también hay muchos parones innecesarios.|0
1056|@_chalbaud @fel92m En mi opinión Francisco, que haya un inmigrante como constituyente elegido por votación y por su puesto que cumpla con el requisito mínimo de 5 años viviendo en Chile, ningún problema, pero aquí están refiriéndose a escaños reservados para inmigrantes supongo. Eso estaría pésimo.|0
1057|"EL concurso Audiovisual ""El Inmigrante Italiano"" extiende su plazo de postulación hasta mañana 10 de noviembre https://t.co/20Wh7B6swr"|0
1058|@OrgasmicaLa La primera vez que bailaba en la fiesta del inmigrante con mi colectividad y no tengo canción, porque no me se las canciones de mi colectividad y pondría una de esas xd|0
1059|@decarlosmaxi JAJAJAJAJAJA q negro de mierda|0
1060|"""El discurso anti inmigrante de Trump parece haber tenido efectos en el comportamiento de las minorías raciales, pues de acuerdo a datos de la citada encuesta, estas han votado mayoritariamente en su contra.""

#Cabildero @valdescervantes 

https://t.co/83DQy2om9z https://t.co/Oa5ogpMyWT"|0
1061|El gobierno espanyol perpetua sistema de torturas y asesinatos en sus leyes,ser inmigrante significa ser un paria sin futuro ni derechos, el cual por falta de derechos por parte del capitalismo,es merecedor de ser explotado.@pajuelo_dani @johan_alexis_ @AzahraCamus @julia_furia https://t.co/xLFpEnq2XL|0
1062|@DrLorenzoMeyer El trumpismo solo sacó a la luz ese secreto a voces del nacionalismo estadounidense: racista, clasista, anti-inmigrante, intolerante, narcisista, etc. etc. etc. Lo sorprendente es que ciudades enteras llenas de hispanos le siguen dando voto a ese pensamiento|0
1063|@SanBorjaSCL @CNNChile @LuciaDammert Esta cuenta hace dos siglos estaría mandando a Callar a Andrés Bello o cualquier otro inmigrante que acepta está tierra como su hogar.|0
1064|@pcjohnsonm Ta fuerte.  Bueno mi panchito es en esa forma entonces puedo decir que mi casa está valorada en 2 millones si le sumamos el costo del terreno?  Pero son unos descarados.|0
1065|@RojoSinCensura @tuliogomez y si no crees lo que digo investiga socio, acaso no entiendes que ese es el cuento de siempre del verdulero pa justificar las embarradas que hace y te cuento otra si no sabia por no clasificar a Sudaca se perdio muy buena plata y de quie fue culpa eso? de la hinchada o de quien|0
1066|“Gracias al esfuerzo de la mamá inmigrante y el papá inmigrante, la ciudad de Nueva York siguió adelante durante esta pandemia. Por eso vamos asegurarnos de que este nuevo presidente electo cumpla sus promesas hacia nuestra comunidad inmigrante.” - Yesenia @MataYesi89, Colmena ED https://t.co/VD0MJ17O6K|0
1067|@boteroitaly Y lo es, por sus comentarios y declaraciones xenófobas que en su momento hizo, en campaña que ayudó a elevar sus votos hispanos?, por ejemplo en Florida dijo que Biden era comunista, si le dices eso a un inmigrante Cubano o Venezolano pues claro que le da miedo y no vota x Biden|0
1068|@AnabelAlonso_of Ya no puedes caer más bajo con tu humor negro de mierda.|0
1069|@Hollydwarfred @macachimpo @vox_es Pues me explica porqué está entrando tanto inmigrante sin ningún control a España? Si no es por un plan y unos acuerdos. Antes no venían tantos de Marruecos como ahora. Les retenían y no les dejaban llegar y xq ahora si?|0
1070|Me acuerdo una discusión con mis compañeros de piso en Bruselas. El francés, que cuál era la diferencia entre expatriado e inmigrante.|0
1071|@ErwinZieger JAJAJAJJAJAJA negro de mierda|0
1072|"Muchos de estos ataque son impulsados por una condición llamada xenofobia. 

""La xenofobia ​es la fobia al extranjero o inmigrante, cuyas manifestaciones pueden ir desde el simple rechazo, pasando por diversos tipos de agresiones y, en algunos casos, desembocar en un asesinato."""|0
1073|"¡Última Oportunidad!
-
Tienes nuevo plazo, ahora hasta el 10 de noviembre podrás enviar tu cortometraje para el Concurso Audiovisual Fare Cinema ""El Inmigrante Italiano"".
-
Para Consultar las bases en nuestra página web https://t.co/t1knZHBvlY y https://t.co/zc79hm9zZy https://t.co/2DHARh6QJG"|0
1074|@salvadorsanvil1 @VayekanadeAlba Fue colonia hasta 10 de diciembre de 1898. Ella es anterior a esa época? Es inmigrante que se deje rollos.|0
1075|Un inmigrante si se le mira con ojos positivos podemos ver un gran activo, que es el gen diàsporico, un gen de valientes, no és fàcil dejarlo todo y largarte de un sitio para sobrevivir, són fuertes.|0
1076|"Conoce los detalles de la cuarta entrega del compilado de música electrónica del sello discográfico @inncorrecto 
🎉✨
https://t.co/TYdkHZW4X7"|0
1077|@MilagrosSocorro Si, es tan extraño este cuento... si es diputado por el PSUV qué está haciendo en Polonia y no está trabajando? Porqué quiere pintarse como el inmigrante sufrido en vez de estar “trabajando”‘como debería en Caracas???|0
1078|@GolDeFekir_ si, pagas pasta cada mes y te dan un zulo con baño y compañero (puerco) de habitación. el mio es un colega de mi equipo pero es un puto simio.|0
1079|@Eshucristo @VenusProjectAVA @Santi_ABASCAL @pnique @piglesias Yo tengo denunciados a 4 votantes de VOX, el día de la inauguración de la sede a mi hija que es NEGRA MULATA, nacida en españa con 16 años, estos 4 le dijeron negra de mierda vete a tu país, inmigrante de mierda ladrona y cosas peores, eran de VOX por que llevaban la bandera...|0
1080|@Jonas19524 @AbigailBaezS @nieves_rd tienes todo tergiversado y lo siento por tì, a mi me importa un carajo el partido democrata como el republicano mi partido es mi pais, allà tu con tu tumbao y fanatismo yo soy americano y me preocupo por el inmigrante decente que busca el porvenir del colectivo, DIOS bendiga https://t.co/RvCbsiWo29|0
1081|@RomanBoste Si perder con Boca significa pasar de ronda en la Sudaca pues vengan esos 9 goles|0
1082|@MartaRPezazul Martha, es profesional, política, demócrata, negra, de familia reciente inmigrante y no adinerada, habla de derechos humanos, y también de igualdad de género,  no trae a cuenta la violencia ni lo militar.💜💜💜|0
1083|Osama Hosna: inmigrante, musulmán y héroe del atentado yihadista de Viena https://t.co/9koE8ybK5C|0
1084|En los crímenes machistas hay un veneno subyacente: El verdugo puede ser viejo (no puede controlarse), o joven (no se controla), o inmigrante (de costumbres distinta), o .... Ya está bien de mentiras, la violencia machista tiene que mostrarse en los medios, no justificarse.|0
1085|"@agustincolantu @NicoBenitezPR Alfin alguien lo dijo  encima el sorete me tiró el otro día "" vos solo jugas al fútbol "" negro de mierda"|0
1086|@pulte Por favor si puede ayudarme estaré muy agradecida!!! Soy inmigrante viviendo en ecuador y la pandemia nos ha dañado mucho a nuestra familia 🙏 https://t.co/w4VBpko5xE|0
1087|@ElGeorgeHarris si el covid fuera un niño inmigrante, ya hubiesen hecho de todo para que no entrase al país, pero como es un virus que mata mayormente a los viejos y a las minorías, a ninguno de ustedes les importa un maldito bledo. Jódanse por mil!|0
1088|@FABIOPG5 @TechJJG @electo_mania Si fuese solo eso, lo no comparto pero lo entendería. No se puede comparar un delito de sangre con un chico que para comer vende en la calle o incluso roba en una tienda. Lo preocupante es la siembra de odio al inmigrante pobre, que si traen enfermedades (los que vienen en 1ª no?|0
1089|@Juancafelix Además te recuerdo, que en este país si eres talentoso, y no te tomas la foto con el político de turno, no te pasan ni media locha. Es un CAMPEÓN OLÍMPICO y merece respeto, ahora trata de ganarse la vida honradamente  como cualquier inmigrante.|0
1090|@TheDarkStage Pero el IQ estas tu más pareja a un puto simio feo|0
1091|@Liuberhx También es que aja, el mojón mental que no reconocen su situación de inmigrante y adaptarse si no seguir creyéndose turistas obligando a otros a entenderlo (no estoy seguro si me explique bien)|0
1092|"@Katyastraltrav1 @Jvrmss @thejitterbug759 Mi mamá vive ahí y la gente es muy despectiva con los latinos así que dejate de pintar todo de rosa en este tema específico. Términos como ""perucho"", ""sudaca"", etc. Son muy utilizados ahí, así que en qué quedamos."|0
1093|@rortega74 @vox_es @partidolibertad Decir negro no es un insulto mi hija y mi mujer son negras, un insulto es decir negra de MIERDA, ojalá te mueras eso y muchas más inmigrante vete a tu país, miserable, ladrona etc, eso le dijeron y mucho más, fue insultada por 4 y los otros 20 que estaban, sin decir nada, sin ...|0
1094|@ANPNL05 Y a quien le importa lo que diga este asesino. Ten vergüenza mujer!! Apoyas alguien que encierra a niños en jaulas y ataca a la gente inmigrante!! Como tu nopalera!!|0
1095|"... en el proceso de adaptación a la sociedad americana.

🔸Su filosofía y el centro de su misión es ayudar a la comunidad inmigrante profesional y convertirla en un activo valioso para nuestro país rescatando su identidad profesional y con ello su autovalor y autoestima."|0
1096|¡Qué dice la Roci que ella no es una inmigrante!.....no vaya a ser que los de VOX la acosen delante de su chalet ilegal... https://t.co/NxlLW9Tf4r|0
1097|@DjMaRco77 @nosreiremos @JeanMary_ @elalexgoncalves Te sigo desde hace siglos Marco hahaha larga vida a las fiestas de rastabar y TNT. Tengo que ganar porque si no me río del fin del mundo, siento que el mundo se va a terminar riendo de mi y todo lo que tengo que soportar como inmigrante. DIOS! hahahaha|0
1098|#Mesaza Inmigrante en Caballito. Hoy almorzamos con dos emprendimientos gastronómicos del barrio: Los Zavalua y Al Rayan. Las historias que hay detrás emocionan y motivan a seguir trabajando para acercar cada vez más facilidades. Gracias ❤🇸🇾🇪🇸 https://t.co/9KKek9FHvL|0
1099|Soy inmigrante, por lo que en este país no tengo un familiar donde pedir ayuda. Es preferible salir a laborar que a pedir. Siempre he sido trabajador, dando la cara por la familia desde los 17 años. La recesión, el desempleo y mis casi 40 años no me dejan muchas opciones. https://t.co/5DisC5cmad|0
1100|@CiceroneEduardo @pochito_s @MariaTerezk @inadi @bordet @GZamoraSDE @mmlosardo @trottanico @vikidonda JAJAJAJA Argentina país no racista? Se me ríen las tetas, por pelotudos como ustedes se tienen que armar estas comisiones en un país donde “negro de mierda” es moneda corriente.|0
1101|@alejobongio Estamos más comunicados que nunca. Pone como ejemplo la pandemia, supuesto fin de la globalización. Cómo termina? Vacuna creada a velocidad récord por farmacéuticas sin subsidios de gobierno, basada en biotecnología alemana, por empresa fundada y dirigida por un inmigrante turco.|0
1102|"@Sandiamonds Lo que pasa es que eres incapaz de ser objetiva con una mujer joven e inmigrante. 

Ser una drogadicta no te convierte en una asesina ni consumir drogas es una eximente de la responsabilidad criminal. 

Pd: la que no se va a curar es la niña que murió de hambre y sed."|0
1103|"-Este partido político se muestra contrario a la población inmigrante y la política social
vigente en España. El titular refleja la intención ideológica, usando el sarcasmo, la manipulación y ataque fortuito, aprovechando los acontecimientos sucedidos horas
antes,"|0
1104|"el gobierno español. De esta manera, el señor Ndongo quería atacar al colectivo inmigrante, más
concretamente a los menores no acompañados, ya que los chicos son de origen magrebí,
y aumentar la repulsa de parte de la ciudadanía ante estos jóvenes vulnerables."|0
1105|@amigo_miyo Así es, y a un jugador Rocho de velez se le murió la novia hace poco, que no te sorprenda que el club de liniers gane de orto la sudaca|0
1106|@clarincom Sara, si , si es así con orgullo soy sudaca, porque vivo en pas y tranquila, ok?|0
1107|@Hozkar_Ramos @EugenioDerbez @JoeBiden @KamalaHarris Impuestos de que? Pagar taxes en comprar ropa y comida no es como que contribuyas mucho al país en todo el mundo se hace. Un Inmigrante inteligente es aquel que va a trabajar y se regresa a su país a contribuir con el crecimiento del mismo lo demás es puro egoísmo personal.|0
1108|Detrás de Pfizer está el hijo de un inmigrante turco que trabajaba en la fábrica de Ford en Colonia. https://t.co/9d1nN7rNCT|0
1109|Amo que hay gente que está defendiendo al KKK. Madreh la primera en cagar fuego sos vos por Sudaca y los defendes.|0
1110|@luisrga @Juliococo No yo me refiero del. Nivel de estupidez al decirse a sí mismo ex venezolano. Te crees gringo o europeo y allá te verán como un sudaca, o latino siempre.|0
1111|Hay algo más triste que un Ku klux klan SUDACA??? pero negry el verdadero KKK te incineraría a vos y a toda tu familia con la mirada nomás|0
1112|Que Panchito le diga que sea lo que sea igual va a arder en las pailas https://t.co/w1hmMLD2GF|0
1113|Súper, pero tú ya no eres inmigrante, eres un chileno.. y ellos aportaron para que tú lo fueras...yo no puedo ir de visita a poner reglas en la casa que me recibe... https://t.co/zquW3JH5DC|0
1114|@aquiyoelpancho @fnovoaz @GiorgioJackson Bajo tu lógica el banco central debería estar a disposición de los políticos para emitir como enfermos de la cabeza... Panchito, parece que lo suyo no va por esta área.|0
1115|Esta mañana he conocido a un héroe. Podéis leer la historia en ⁦@EFEnoticias⁩  https://t.co/2qSRISSI7z|0
1116|NEGRO DE MIERDA UNICO ALGUIEN EN EL MUNDO QUE ES EL DIABLO|0
1117|@facundopaez88 llámame el rey del marketing jajaja dsps t invito un panchito amigo :))|0
1118|@alferdez @evoespueblo Gracias soy ecuatoriana inmigrante!! Recuperemos América Latina!!!! Fuera yanqui!!!|0
1119|"chale raza, fui al model a hacerle una recarga a mi abuela, por qué me gritan ""PUTO NEGRO BORRACHO!!"""|0
1120|100% orgulloso de ser sudaca. https://t.co/42KfoAsC65|0
1121|Al parecer Panchito es un término peyorativo para referirse a los latinos. Nada que decir, está claro que eres un hijueputa y que te faltó cariño de tus padres. https://t.co/kAVZVoC7w6|0
1122|@PabloRubiok7 Maxi con todo el amor del mundo q le tengo no esta para titular, o en su defecto, deberia jugar de extremo. Panchito y Castro entraron y se noto diferencia fisica q es totalmente normal. Esta para jugar un tiempo exigiendose al maximo fisicamente. Eso ya es un cambio grande|0
1123|@MuniLima @JorgeMunozPe IRRESPONSABLE, SIN ESTUDIO DE IMPACTO AMBIENTAL NI SOSTENIBILIDAD quiere llevar AMBULANTES de la PARADA, que es  problema de LA VICTORIA, solo por ser AMIGO de FORSYTH. POR QUE NO LO DEJA en el PARQUE del INMIGRANTE de dicho distrito? Ah porque es obra de su amiga Susana VILLARÁN|0
1124|"En este reporte (que propició la dotación de la beca 🤓) indagamos en cómo se instala mediáticamente una retórica xenófoba y antiimigrante con intenciones políticas o alentadas por una sed enfermiza de rating. ¡Ningún inmigrante es ilegal! (3/3)
https://t.co/joQ2TuXpXz"|0
1125|@karinamag2008 @jaimebaylys Mitómano. Baylis puede decir que es libertario y no apoyar a Trump,pero en la realidad siempre se inclinó hacia el pienso yo por tener audiencia del cubano inmigrante anticastrista de Florida. Y en la realidad que hizo por Latinoamérica? Sólo impuso sanciones a Maduro...|0
1126|Muero por un panchito en la flora|0
1127|"Aquí la carta recibida de un amigo, inmigrante español LEGAL en Estados Unidos, con cheque de 1.200$ por el impacto económico causado por las medidas del #COVID mientras a nosotros en España nos suben todos los impuestos, si va firmado por @realDonaldTrump

#SocialismoEsMiseria https://t.co/FRYwWC9FEO"|0
1128|KJJJJ wtf valen como va a darle libertad a los latinos SI LOS DEPORTÓ y quería construir una PARED entre méxico y usa??? hermano es injustificable tu apoyo a trump como sudaca si te ve y te escupe jate joder https://t.co/1LUuS7wY1r|0
1129|@AnaMercedesDiaz Los votos que llegaron por correo LEGALMENTE! se siguen contando y #BidenHarris2020 le sigue metiendo una paliza al pussy grabber anti- inmigrante racista trump. Deje de mentir!|0
1130|@nerinanerinaa Yo también. Más los que les llenaron de miedo y mierda la cabeza a los nenes. Ay si te juntas con panchito, se te muere el abuelo. Más hijo de puta no se consigue.|0
1131|los modelos de gucci..... tienen cara de q si me ven en la calle me llaman rata sudaca|0
1132|Una gran historia global, en síntesis: un inmigrante turco en Alemania funda BioNTech, se alían con Pfizer con ayuda de la UE a la I+D+i, y consiguen la vacuna en tiempo récord. Una historia cosmopolita de cooperación científica ejemplar entre instituciones y empresa privada 👏🏻👏🏻 https://t.co/mQCNql8izL|0
1133|@Helsivus No amigo, el venezolano que es delincuente merece todo el peso de la ley del país que lo reciba. Hay muchísima gente decente que intenta hacer vida como inmigrante y por culpa de estas alimañas son tratados como miseria humana.|0
1134|@NathanielParish @DeniseDresserG Bueno libertades no, oportunidades UD dirá una mujer en la vicepresidencia, negra (así lo dijo ella,), origen inmigrante, así como los millones de Mexicanos que trabajan y que mandan remesas, de las que UD se cuelga, como logro propio, o es que ya paro la emigración de paisanos?|0
1135|Ahora a todas les gusta que bailen turró, yo bailaba turró y me decían que era un negro de mierda 😭😭|0
1136|"Año y medio sin ir a 🇪🇸Villarcayo (norte de Burgos)

Dejamos el carro (si, Sudaca) en la plaza, caminamos x la calle PEATONALIZADA al lado del Ayto @VillarcayoMCV y el Juzgado, SE cruza carro placa 2254 a calle a la derecha: ¡menos mal q dejamos d caminar xq nos pudo pisar! ... https://t.co/nYsMACkzfe"|0
1137|Otro artículo para ridiculizar a la comunidad inmigrante más trabajadora de España. Le respondo Sr. juntaletras: te vigilan porque en España hay unas leyes de cachondeo, por eso hay mucho chorizo nacional e importado @PelayoAlvarezM https://t.co/XgGUdHF0JY|0
1138|Border Patrol atropella y mata a inmigrante. https://t.co/KoNhzdaRoR|0
1139|@edu_gtf Que es un panchito? Jajajaja|0
1140|"De donde sacó Maxi Montenegro que Kamala Harris es inmigrante? 
Habla boludeces. 😆"|0
1141|Es un nuevo amanecer para la comunidad inmigrante en la ciudad. Nuestra historia en #NY1Noticias @votejgr @NICE4Workers https://t.co/G88QPz00zP|0
1142|Panchito !!! Bienvenido a casa 🏠 https://t.co/2Ulg2gvflR|0
1143|qué lindo jimin parece una inmigrante italiana del siglo 20 me vuelvo loca https://t.co/YWefQq6T3e|0
1144|@Boniato1981 @vox_es no conoces mucho de movimientos migratorios ni has sido inmigrante|0
1145|@El_69_QueBonito @AmoedoCom Creo, que su ascendencia esta tb mezclada, su madre parece que  era inmigrante. No sé lo que imperara, pero muy ajustadas las neuronas no las tiene|0
1146|@Delta_Golf_Papa @porquetendencia El color de piel de esos tres estan entre mas negro que alma de politico o mas negro que contrato de Inmigrante|0
1147|"@abuelitadinamit Si Kamala Harris lleva un ""Cagolina Hegega"", Carolina Herrera es mujer e inmigrante. Pero si lo llevase Rocío Monasterio nos dirían el coste del modelito y Carolina Herrera sería exmarquesa e hija de un comandante (que lo es)

Llevan a la borregada por dónde les da la gana."|0
1148|@Filom24 @diegopaez04 @porquetendencia @RiverPlate @Libertadores Y en la Sudaca, y en 2015, y en Mendoza...|0
1149|Me vas a insultar a mi? Que se lo que es tener un pariente inmigrante ilegal en USA? Ponele la misma energía a pelear contra los opresores no contra los aliados! https://t.co/vbg3PacTLw|0
1150|@Alex50480440 @MarceloLarin1 Lo que has mencionado no es nuevo para mí, Si lo sabré yo que alguna vez fuí un inmigrante, pero así como hay gente de México mala también me topé con gente de ese país muy buena y que ayuda, es que el racismo está en todas partes y requerirá de mucho esfuerzo para harcerlo caer.|0
1151|"@LeyendaLobo @_anapastor_ No te entiendo bien... entonces decir ""negro de mierda"" es libertad de expresión y no ser un racista? Claro, típicas políticas de ""igualdad""."|0
1152|Las agujetas en la barriga de follar como un puto simio|0
1153|@TioAxelBv Que estaban trabajando y alguien se le cayo el pne en un cable por lo que provoco un fallo en todos los servidores, y se murio mi pajaro panchito :(((|0
1154|"@Manufer222 @losmejoreslyl Comparar a un inmigrante ilegal con un ""chiringuito"" es muy frívolo, la culpa no es de ellos sino del sistema y de aquellos que lo manejan."|0
1155|@juanchin1986 Y depende de cada uno. Con el tiempo me di cuenta que fue uno más. Cuando tuvo que demostrar que era el líder y ponerse a Boca en las espaldas se lo comieron en un panchito y priorizo su bronca con Tévez antes de pensar en el club. Mira si Palermo o Román hubieran hecho eso...|0
1156|@nuneznoda ...y la vacuna se desarrolla en consorcio entre una Biotech alemana y Pfizer, bien lejos del ojo electorero-conspiranóico. Ya hace un mes están publicando sobre el alemán investigador, inmigrante turco, que también trabaja en una vacuna del cáncer. Una pelusa.|0
1157|@salvadorsanvil1 @NachoPrepublica Siendo inmigrante o no, le aseguro a esta señora que no es uno de los rasgos de su personalidad que nos preocupen. Nos molesta más su chupipandi y sus soflamas|0
1158|Qué cosa fantástica el sudaca que flashea nazismo o kkk. Flaco, si te ven los que impulsan ese movimiento allá no te dejan ni para repuesto de mogólico|0
1159|La actitud mas chupaverga que puede tener un sudaca es la de avalar/defender a trump. Che crack, te cuento que para el sos igual de valioso que un mono, y si encima te revelas, te invade. aaaaaa no banca ya no puede... bueno eso|0
